number,name,addressStreet,addressParcel
919,맥아더마트,충북 청주시 흥덕구 2순환로 1106 서청주파크자이,충북 청주시 흥덕구 비하동 422
920,애월한담일등로또복권판매점,제주 제주시 애월로 66,제주 제주시 애월읍 애월리 2150-11
921,소울로또,서울 강동구 진황도로 119,서울 강동구 길동 441
922,센타공인중개사사무소,인천 남동구 백범로 404 도시에 창,인천 남동구 간석동 216-11
923,대박복권방,인천 부평구 영성로 50-1,인천 부평구 삼산동 395-23
924,네잎클로버,울산 북구 호계로 390,울산 북구 신천동 478-5
925,소담로또,세종 한누리대로 2003 펠리체타워3,세종 소담동 37-7
926,금박이 로또 판매점,경기 시흥시 목감둘레로 253-5,경기 시흥시 조남동 709
927,이마트24의정캐슬점,경기 의정부시 범골로63번길 31 의정부롯데캐슬골드파크2단지,경기 의정부시 의정부동 720
928,황금복권,경기 파주시 미래로 371,경기 파주시 동패동 1759-6
929,대박럭키로또,경기 파주시 청암로17번길 43,경기 파주시 목동동 935-3
930,본 로또복권방,경기 포천시 장암1길 35,경기 포천시 이동면 장암리 479-8
931,금성로또복권,강원 고성군 남천마루2길 7 삼익아파트상가,강원 고성군 간성읍 신안리 111
932,모아복권,충북 제천시 칠성로 24-4,충북 제천시 청전동 1019
933,운칠복삼,충북 제천시 명륜로3길 2,충북 제천시 청전동 476-2
934,부엉이로또명당,경북 구미시 인동36길 15 구평메디칼센터,경북 구미시 구평동 450-1
935,만세로또판매점,제주 제주시 한림상로 125,제주 제주시 한림읍 한림리 930-1
936,세븐일레븐 논현본점,서울 강남구 도산대로30길 8,서울 강남구 논현동 59-11
937,라라랜드,서울 도봉구 도봉로156길 8,서울 도봉구 도봉동 623-1
938,로또 명당,부산 동구 범일로 64-1,부산 동구 범일동 321-46
939,수퍼복권대박,인천 연수구 용담로 60,인천 연수구 청학동 469-4
940,기적복권방,대전 서구 도마로49번길 3,대전 서구 변동 56-25
941,터미널열쇠도장 복권방,울산 남구 화합로 138,울산 남구 삼산동 1617-14
942,강동로또,울산 북구 동해안로 1583,울산 북구 산하동 517-1
943,로또명당,경기 고양시 덕양구 신원로 40-44,경기 고양시 덕양구 신원동 625-2
944,서민,경기 광주시 무들로 211,경기 광주시 초월읍 용수리 341-1
945,돼지복권방,경기 남양주시 내각1로 75,경기 남양주시 진접읍 내각리 318-10
946,행운로또,경기 부천시 경인로 254-1,경기 부천시 심곡본동 738-16
947,평정,경기 안산시 단원구 중앙대로 391,경기 안산시 단원구 신길동 1702
948,동행복권,경기 양주시 독바위로 79-13,경기 양주시 덕정동 240-35
949,양구로또,강원 양구군 관공서로 15-1,강원 양구군 양구읍 상리 329-8
950,로또방,충북 증평군 중앙로 176,충북 증평군 증평읍 신동리 97
951,제일명당로또,충남 천안시 서북구 망향로 312 자동차용품전문점,충남 천안시 서북구 성거읍 요방리 193-2
952,수영낚시,경북 경주시 동해안로 340,경북 경주시 양남면 하서리 480-1
953,다숲로또,경남 거제시 거제중앙로 1693,경남 거제시 상동동 265-3
954,로또복권방,인천 연수구 독배로 35 아이에프빌딩,인천 연수구 옥련동 194-4
955,이화건설,울산 중구 다운로 29,울산 중구 다운동 550-3
956,복복이 복권방,경기 고양시 일산서구 중앙로 1573 킨텍스프라자,경기 고양시 일산서구 대화동 2220-1
957,민준복권,경기 군포시 삼성로 5 해피시티,경기 군포시 부곡동 1195
958,씨스페이스 로또명당점,경기 김포시 율마로 339-21,경기 김포시 통진읍 마송리 275-2
959,영진복권방,경기 성남시 수정구 시민로 160,경기 성남시 수정구 신흥동 3769
960,황금대박복권방,충북 옥천군 삼양로 8 낚시,충북 옥천군 옥천읍 삼양리 42-7
961,한길복권방,충북 청주시 청원구 율량로 103 대원칸타빌1단지아파트,충북 청주시 청원구 주성동 335
962,희망복권방,충남 예산군 예산로 200 하나은행예산지점,충남 예산군 예산읍 예산리 438-6
963,나드리슈퍼,충남 천안시 서북구 쌍용대로 275 더함,충남 천안시 서북구 성정동 794
964,제일로또,경북 경산시 대학로 354,경북 경산시 압량읍 부적리 513-6
965,명품로또,경북 구미시 신시로 10,경북 구미시 형곡동 186-12
966,세븐일레븐성주로또점,경북 성주군 성주순환로 241,경북 성주군 성주읍 예산리 312-24
967,운금이방,서울 서초구 효령로 292 서울남부터미널,서울 서초구 서초동 1446-1
968,복권판매점,서울 은평구 서오릉로 217-2,서울 은평구 구산동 339-18
969,로또사과,서울 종로구 돈화문로6나길 28 영동빌딩,서울 종로구 봉익동 117-2
970,로또 대리점,부산 금정구 서동로186번길 23-9,부산 금정구 서동 209-19
971,대박드림 복권방,부산 북구 효열로 195 유림아파트,부산 북구 금곡동 96-1
972,복권판매점(로또횡재),대구 중구 국채보상로140길 12,대구 중구 동인동2가 227-13
973,로또복권판매편의점 인생역전,인천 남동구 포구로 45 유호엔시티2단지,인천 남동구 논현동 66-5
974,와따복권방,대전 대덕구 대덕대로 1613,대전 대덕구 석봉동 199-20
975,황금도깨비,세종 한누리대로 321 SR파크시티,세종 나성동 730
976,로또복권판매점,경기 화성시 동탄순환대로 249,경기 화성시 산척동 724-3
977,명품복권,충남 천안시 동남구 풍세로 965 아트빌아파트,충남 천안시 동남구 다가동 27-2
978,미니스톱장흥코아복권,전남 장흥군 장흥로 90,전남 장흥군 장흥읍 원도리 279-1
979,대박명당로또형곡점,경북 구미시 신시로 60,경북 구미시 형곡동 857
980,커피파이브,경남 진주시 비봉로 80 영남연립,경남 진주시 계동 27
981,로또 복권방,경남 창녕군 남지중앙로 42,경남 창녕군 남지읍 남지리 969-13
982,범섬로또,제주 서귀포시 월드컵로 169,제주 서귀포시 강정동 599-3
983,로또방,서울 강북구 인수봉로78길 19,서울 강북구 수유동 547-7
984,행운로또복권방,서울 성북구 보국문로 34-1,서울 성북구 정릉동 409-38
985,오륙도,부산 남구 용호로109번길 3 중고가전마트,부산 남구 용호동 366-8
986,로또복권(공고네거리),대구 동구 송라로 156,대구 동구 신암동 177-8
987,대복,인천 남동구 남동대로239번길 68 후생시설상가,인천 남동구 논현동 447-1
988,금강카페,경기 안양시 동안구 학의로 282 금강펜테리움IT타워,경기 안양시 동안구 관양동 810
989,형창,경기 파주시 검바위길 144-12 정다운슈퍼,경기 파주시 월롱면 덕은리 224-12
990,동행복권금천광장점,충북 청주시 상당구 수영로 303-2 가로판매대(15),충북 청주시 상당구 금천동 472
991,세븐일레븐 고창청솔점,전북 고창군 모양성로 100 청솔슈퍼마켓,전북 고창군 고창읍 교촌리 221-8
992,황금돼지복권판매점,전북 군산시 대학로 290 뽀꾸래미용실,전북 군산시 나운동 789-23
993,경이네복권마트,경북 포항시 북구 장량중앙로 81,경북 포항시 북구 양덕동 651-1
994,상동로또,경남 거제시 상동5길 10,경남 거제시 상동동 213-11
995,캐치문,서울 중구 을지로 88 을지로2구역지하쇼핑,서울 중구 을지로2가 149-10
996,행복상회,부산 서구 충무대로275번길 5,부산 서구 충무동1가 31-31
997,연경복권,대구 북구 동화천로 190,대구 북구 연경동 987
998,로또공인중개사사무소,인천 부평구 동암남로 38,인천 부평구 십정동 476-1
999,행운복권방,인천 부평구 충선로 51,인천 부평구 부개동 131-11
1000,마이다스복권,대전 서구 신갈마로 140,대전 서구 갈마동 379-1
1001,강남촌,울산 북구 중산동로 35,울산 북구 중산동 1279-8
1002,화전대박복권,경기 고양시 덕양구 화랑로 33,경기 고양시 덕양구 화전동 203-90
1003,우(旴)마트,경기 구리시 안골로 80,경기 구리시 수택동 431-1
1004,좋은날,경기 부천시 역곡로490번길 27,경기 부천시 고강동 368-7
1005,행복한삼남매,경기 양평군 강남로 689,경기 양평군 강상면 병산리 1057-3
1006,일번가,경기 용인시 기흥구 서천서로20번길 4-6,경기 용인시 기흥구 서천동 722-3
1007,로또복권 교동점,강원 속초시 미시령로 3307 씨티프라디움,강원 속초시 교동 1030
1008,세진로또,강원 원주시 치악로 1646-1,강원 원주시 단구동 624-14
1009,원세탁소,충북 괴산군 읍내로6길 16,충북 괴산군 괴산읍 동부리 667-46
1010,포유25시편의점복권방,충남 당진시 덕평로 1304,충남 당진시 신평면 상오리 512-3
1011,행운복권방,경북 청송군 진보로 118-3,경북 청송군 진보면 진안리 384-24
1012,로또잘되는집,경남 창원시 성산구 신촌로 21 유신종합상가,경남 창원시 성산구 신촌동 15-6
1013,복권판매점,경남 창원시 마산회원구 북성로 167 송원빌딩,경남 창원시 마산회원구 회원동 327-4
1014,로또라네,제주 서귀포시 동류암로36번길 16,제주 서귀포시 성산읍 고성리 298-10
1015,소리로또복권방,서울 강북구 도봉로 264 삼문빌딩,서울 강북구 미아동 189-23
1016,이마트24 서초네오점,서울 서초구 서초중앙로20길 37,서울 서초구 서초동 1659-21
1017,대박로또,서울 송파구 마천로57길 5 마천빌딩,서울 송파구 마천동 307-14
1018,로또용산한남점,서울 용산구 독서당로 77,서울 용산구 한남동 29-21
1019,행운명당,서울 중랑구 면목로 218 도일약국,서울 중랑구 면목동 392-18
1020,반여로또,부산 해운대구 해운대로61번길 73 해운대더샵센텀그린,부산 해운대구 반여동 1672
1021,로또명당 황금돼지,대전 중구 계백로 1691-10,대전 중구 오류동 164-12
1022,인생로또,울산 북구 염포로 729,울산 북구 염포동 420-5
1023,두광마트,울산 울주군 반구대로 1946,울산 울주군 두서면 인보리 140-3
1024,세계일등로또,경기 고양시 덕양구 혜음로 37,경기 고양시 덕양구 고양동 124-2
1025,솔비복권,경기 김포시 김포대로 2541,경기 김포시 월곶면 갈산리 465-30
1026,오거리복권방,경기 수원시 권선구 구운로85번길 6,경기 수원시 권선구 구운동 921-8
1027,행복복권,경기 시흥시 군자로 469 도일음악학원,경기 시흥시 거모동 1724-14
1028,소망복권,경기 용인시 기흥구 구성로 103 멀티프라자,경기 용인시 기흥구 언남동 336-7
1029,빅슈퍼,경기 평택시 서재4길 8 골든빌,경기 평택시 동삭동 685-13
1030,또또로또 동탄테크노밸리점,경기 화성시 동탄순환대로 878,경기 화성시 영천동 358-84
1031,로또복권 삼성점,강원 원주시 남산로 103 우보삼성아파트,강원 원주시 일산동 333-3
1032,축구센터복권판매점,충남 천안시 서북구 봉정로 224-6,충남 천안시 서북구 성정동 663-2
1033,우리복권방,전북 군산시 하신재길 28,전북 군산시 문화동 915-9
1034,예울마트,전남 여수시 웅천중앙로 43 신영웅천지웰상가,전남 여수시 웅천동 1643
1035,로또카페,경북 구미시 인동23길 15,경북 구미시 인의동 680-6
1036,남해1번지 로또,경남 남해군 화전로 1,경남 남해군 남해읍 남변리 494-3
1037,미래복권방,경남 창원시 의창구 지귀로 53,경남 창원시 의창구 명서동 163-22
1038,로또복권,제주 제주시 신대로12길 13,제주 제주시 연동 292-60
1039,가을,서울 양천구 목동중앙남로 24,서울 양천구 목동 767-11
1040,대천로또,부산 북구 산성로 37,부산 북구 화명동 398-8
1041,무등산복권판매점,광주 동구 남문로 598,광주 동구 소태동 656-6
1042,신의한수,대전 대덕구 대청로 16,대전 대덕구 신탄진동 121-12
1043,복권방,울산 중구 함월6길 63,울산 중구 성안동 870-1
1044,운수좋은날,경기 고양시 덕양구 통일로 1074,경기 고양시 덕양구 내유동 294-32
1045,대박복권판매점,경기 부천시 역곡로20번길 20 중앙하이빌,경기 부천시 역곡동 83-4
1046,일등로또복권,경기 성남시 수정구 성남대로 1223,경기 성남시 수정구 수진동 4551
1047,로또안양역점,경기 안양시 만안구 만안로223번길 5,경기 안양시 만안구 안양동 674-9
1048,행운복권,경기 연천군 현문로5번길 3,경기 연천군 연천읍 통현리 245-4
1049,신도복권방,경기 의정부시 경의로132번길 80 신도아파트,경기 의정부시 의정부동 396-1
